Raw Data 		Experiment - ProteinMelting_T4Lstar (Run on LCS480 1.5.0.39)
SamplePos	SampleName	Prog#	Seg#	Cycle#	Time	Temp	465-580	
C1	T4L wt 2 uM	1	2	1	39033	22.55	4.67
C1	T4L wt 2 uM	1	2	1	39533	22.69	4.67
C1	T4L wt 2 uM	1	2	1	40033	22.76	4.66
C1	T4L wt 2 uM	1	2	1	40550	22.83	4.67
C1	T4L wt 2 uM	1	2	1	41050	22.9	4.66
C1	T4L wt 2 uM	1	2	1	41550	23.05	4.66
C1	T4L wt 2 uM	1	2	1	42050	23.12	4.66
C1	T4L wt 2 uM	1	2	1	42550	23.19	4.67
C1	T4L wt 2 uM	1	2	1	43050	23.34	4.67
C1	T4L wt 2 uM	1	2	1	43550	23.41	4.63
C1	T4L wt 2 uM	1	2	1	44050	23.53	4.63
C1	T4L wt 2 uM	1	2	1	44566	23.6	4.64
C1	T4L wt 2 uM	1	2	1	45066	23.68	4.65
C1	T4L wt 2 uM	1	2	1	45566	23.81	4.63
C1	T4L wt 2 uM	1	2	1	46066	23.88	4.62
C1	T4L wt 2 uM	1	2	1	46583	24.03	4.63
C1	T4L wt 2 uM	1	2	1	47083	24.09	4.62
C1	T4L wt 2 uM	1	2	1	47583	24.16	4.63
C1	T4L wt 2 uM	1	2	1	48083	24.29	4.65
C1	T4L wt 2 uM	1	2	1	48600	24.36	4.62
C1	T4L wt 2 uM	1	2	1	49100	24.43	4.62
C1	T4L wt 2 uM	1	2	1	49600	24.56	4.63
C1	T4L wt 2 uM	1	2	1	50100	24.63	4.65
C1	T4L wt 2 uM	1	2	1	50600	24.77	4.62
C1	T4L wt 2 uM	1	2	1	51100	24.9	4.63
C1	T4L wt 2 uM	1	2	1	51600	24.96	4.64
C1	T4L wt 2 uM	1	2	1	52116	25.03	4.60
C1	T4L wt 2 uM	1	2	1	52616	25.23	4.62
C1	T4L wt 2 uM	1	2	1	53116	25.29	4.59
C1	T4L wt 2 uM	1	2	1	53633	25.36	4.56
C1	T4L wt 2 uM	1	2	1	54150	25.49	4.61
C1	T4L wt 2 uM	1	2	1	54650	25.56	4.61
C1	T4L wt 2 uM	1	2	1	55150	25.68	4.61
C1	T4L wt 2 uM	1	2	1	55666	25.75	4.59
C1	T4L wt 2 uM	1	2	1	56166	25.87	4.58
C1	T4L wt 2 uM	1	2	1	56666	26.01	4.61
C1	T4L wt 2 uM	1	2	1	57166	26.07	4.57
C1	T4L wt 2 uM	1	2	1	57683	26.2	4.62
C1	T4L wt 2 uM	1	2	1	58183	26.33	4.59
C1	T4L wt 2 uM	1	2	1	58700	26.4	4.62
C1	T4L wt 2 uM	1	2	1	59200	26.45	4.58
C1	T4L wt 2 uM	1	2	1	59700	26.64	4.59
C1	T4L wt 2 uM	1	2	1	60216	26.77	4.61
C1	T4L wt 2 uM	1	2	1	60716	26.83	4.58
C1	T4L wt 2 uM	1	2	1	61216	26.95	4.56
C1	T4L wt 2 uM	1	2	1	61716	27.02	4.59
C1	T4L wt 2 uM	1	2	1	62233	27.15	4.57
C1	T4L wt 2 uM	1	2	1	62733	27.26	4.58
C1	T4L wt 2 uM	1	2	1	63233	27.33	4.58
C1	T4L wt 2 uM	1	2	1	63733	27.39	4.58
C1	T4L wt 2 uM	1	2	1	64250	27.51	4.59
C1	T4L wt 2 uM	1	2	1	64750	27.63	4.58
C1	T4L wt 2 uM	1	2	1	65250	27.76	4.58
C1	T4L wt 2 uM	1	2	1	65750	27.88	4.56
C1	T4L wt 2 uM	1	2	1	66250	27.94	4.54
C1	T4L wt 2 uM	1	2	1	66750	28.05	4.57
C1	T4L wt 2 uM	1	2	1	67266	28.17	4.57
C1	T4L wt 2 uM	1	2	1	67766	28.3	4.55
C1	T4L wt 2 uM	1	2	1	68266	28.36	4.56
C1	T4L wt 2 uM	1	2	1	68783	28.48	4.58
C1	T4L wt 2 uM	1	2	1	69283	28.53	4.56
C1	T4L wt 2 uM	1	2	1	69783	28.65	4.59
C1	T4L wt 2 uM	1	2	1	70283	28.77	4.56
C1	T4L wt 2 uM	1	2	1	70783	28.88	4.56
C1	T4L wt 2 uM	1	2	1	71283	28.95	4.55
C1	T4L wt 2 uM	1	2	1	71800	29	4.55
C1	T4L wt 2 uM	1	2	1	72300	29.18	4.55
C1	T4L wt 2 uM	1	2	1	72816	29.3	4.54
C1	T4L wt 2 uM	1	2	1	73316	29.36	4.57
C1	T4L wt 2 uM	1	2	1	73816	29.4	4.55
C1	T4L wt 2 uM	1	2	1	74333	29.53	4.57
C1	T4L wt 2 uM	1	2	1	74833	29.7	4.56
C1	T4L wt 2 uM	1	2	1	75333	29.76	4.54
C1	T4L wt 2 uM	1	2	1	75833	29.88	4.55
C1	T4L wt 2 uM	1	2	1	76350	29.93	4.57
C1	T4L wt 2 uM	1	2	1	76850	30.05	4.54
C1	T4L wt 2 uM	1	2	1	77366	30.21	4.56
C1	T4L wt 2 uM	1	2	1	77850	30.32	4.54
C1	T4L wt 2 uM	1	2	1	78366	30.44	4.56
C1	T4L wt 2 uM	1	2	1	78883	30.44	4.56
C1	T4L wt 2 uM	1	2	1	79383	30.55	4.54
C1	T4L wt 2 uM	1	2	1	79883	30.66	4.57
C1	T4L wt 2 uM	1	2	1	80383	30.77	4.56
C1	T4L wt 2 uM	1	2	1	80900	30.87	4.56
C1	T4L wt 2 uM	1	2	1	81400	30.99	4.55
C1	T4L wt 2 uM	1	2	1	81900	31.1	4.56
C1	T4L wt 2 uM	1	2	1	82400	31.21	4.56
C1	T4L wt 2 uM	1	2	1	82916	31.27	4.56
C1	T4L wt 2 uM	1	2	1	83433	31.38	4.55
C1	T4L wt 2 uM	1	2	1	83916	31.49	4.57
C1	T4L wt 2 uM	1	2	1	84433	31.59	4.57
C1	T4L wt 2 uM	1	2	1	84933	31.7	4.57
C1	T4L wt 2 uM	1	2	1	85433	31.81	4.57
C1	T4L wt 2 uM	1	2	1	85933	31.92	4.55
C1	T4L wt 2 uM	1	2	1	86433	31.97	4.59
C1	T4L wt 2 uM	1	2	1	86933	32.13	4.60
C1	T4L wt 2 uM	1	2	1	87450	32.24	4.56
C1	T4L wt 2 uM	1	2	1	87967	32.3	4.58
C1	T4L wt 2 uM	1	2	1	88466	32.39	4.58
C1	T4L wt 2 uM	1	2	1	88967	32.5	4.57
C1	T4L wt 2 uM	1	2	1	89466	32.61	4.57
C1	T4L wt 2 uM	1	2	1	89983	32.72	4.59
C1	T4L wt 2 uM	1	2	1	90483	32.77	4.60
C1	T4L wt 2 uM	1	2	1	90983	32.87	4.54
C1	T4L wt 2 uM	1	2	1	91483	32.98	4.59
C1	T4L wt 2 uM	1	2	1	92000	33.07	4.57
C1	T4L wt 2 uM	1	2	1	92500	33.19	4.58
C1	T4L wt 2 uM	1	2	1	93000	33.29	4.58
C1	T4L wt 2 uM	1	2	1	93516	33.39	4.59
C1	T4L wt 2 uM	1	2	1	94016	33.49	4.57
C1	T4L wt 2 uM	1	2	1	94533	33.6	4.58
C1	T4L wt 2 uM	1	2	1	95050	33.7	4.58
C1	T4L wt 2 uM	1	2	1	95550	33.79	4.59
C1	T4L wt 2 uM	1	2	1	96050	33.9	4.55
C1	T4L wt 2 uM	1	2	1	96550	34	4.58
C1	T4L wt 2 uM	1	2	1	97066	34.1	4.57
C1	T4L wt 2 uM	1	2	1	97566	34.21	4.57
C1	T4L wt 2 uM	1	2	1	98066	34.31	4.57
C1	T4L wt 2 uM	1	2	1	98566	34.41	4.58
C1	T4L wt 2 uM	1	2	1	99083	34.47	4.55
C1	T4L wt 2 uM	1	2	1	99600	34.56	4.57
C1	T4L wt 2 uM	1	2	1	100100	34.7	4.54
C1	T4L wt 2 uM	1	2	1	100600	34.81	4.55
C1	T4L wt 2 uM	1	2	1	101100	34.91	4.56
C1	T4L wt 2 uM	1	2	1	101616	35.01	4.54
C1	T4L wt 2 uM	1	2	1	102116	35.11	4.57
C1	T4L wt 2 uM	1	2	1	102616	35.21	4.53
C1	T4L wt 2 uM	1	2	1	103116	35.34	4.56
C1	T4L wt 2 uM	1	2	1	103633	35.4	4.56
C1	T4L wt 2 uM	1	2	1	104133	35.5	4.56
C1	T4L wt 2 uM	1	2	1	104633	35.59	4.53
C1	T4L wt 2 uM	1	2	1	105150	35.7	4.53
C1	T4L wt 2 uM	1	2	1	105650	35.84	4.53
C1	T4L wt 2 uM	1	2	1	106166	35.89	4.56
C1	T4L wt 2 uM	1	2	1	106666	35.99	4.53
C1	T4L wt 2 uM	1	2	1	107166	36.08	4.54
C1	T4L wt 2 uM	1	2	1	107666	36.17	4.55
C1	T4L wt 2 uM	1	2	1	108166	36.32	4.52
C1	T4L wt 2 uM	1	2	1	108683	36.41	4.53
C1	T4L wt 2 uM	1	2	1	109183	36.51	4.52
C1	T4L wt 2 uM	1	2	1	109683	36.61	4.53
C1	T4L wt 2 uM	1	2	1	110200	36.7	4.53
C1	T4L wt 2 uM	1	2	1	110700	36.83	4.50
C1	T4L wt 2 uM	1	2	1	111200	36.93	4.49
C1	T4L wt 2 uM	1	2	1	111700	37.02	4.53
C1	T4L wt 2 uM	1	2	1	112200	37.12	4.52
C1	T4L wt 2 uM	1	2	1	112716	37.22	4.47
C1	T4L wt 2 uM	1	2	1	113233	37.35	4.51
C1	T4L wt 2 uM	1	2	1	113733	37.45	4.50
C1	T4L wt 2 uM	1	2	1	114233	37.49	4.50
C1	T4L wt 2 uM	1	2	1	114733	37.63	4.52
C1	T4L wt 2 uM	1	2	1	115250	37.72	4.48
C1	T4L wt 2 uM	1	2	1	115733	37.82	4.50
C1	T4L wt 2 uM	1	2	1	116250	37.95	4.48
C1	T4L wt 2 uM	1	2	1	116750	38.05	4.50
C1	T4L wt 2 uM	1	2	1	117250	38.14	4.48
C1	T4L wt 2 uM	1	2	1	117783	38.22	4.49
C1	T4L wt 2 uM	1	2	1	118283	38.32	4.48
C1	T4L wt 2 uM	1	2	1	118783	38.45	4.52
C1	T4L wt 2 uM	1	2	1	119283	38.54	4.48
C1	T4L wt 2 uM	1	2	1	119783	38.64	4.51
C1	T4L wt 2 uM	1	2	1	120300	38.73	4.49
C1	T4L wt 2 uM	1	2	1	120800	38.81	4.47
C1	T4L wt 2 uM	1	2	1	121300	38.91	4.47
C1	T4L wt 2 uM	1	2	1	121800	38.99	4.48
C1	T4L wt 2 uM	1	2	1	122333	39.12	4.46
C1	T4L wt 2 uM	1	2	1	122833	39.26	4.45
C1	T4L wt 2 uM	1	2	1	123333	39.35	4.47
C1	T4L wt 2 uM	1	2	1	123833	39.44	4.49
C1	T4L wt 2 uM	1	2	1	124350	39.53	4.50
C1	T4L wt 2 uM	1	2	1	124850	39.66	4.45
C1	T4L wt 2 uM	1	2	1	125350	39.74	4.46
C1	T4L wt 2 uM	1	2	1	125850	39.83	4.47
C1	T4L wt 2 uM	1	2	1	126350	39.96	4.46
C1	T4L wt 2 uM	1	2	1	126850	40.05	4.45
C1	T4L wt 2 uM	1	2	1	127350	40.14	4.44
C1	T4L wt 2 uM	1	2	1	127850	40.22	4.44
C1	T4L wt 2 uM	1	2	1	128350	40.32	4.43
C1	T4L wt 2 uM	1	2	1	128866	40.44	4.42
C1	T4L wt 2 uM	1	2	1	129366	40.52	4.45
C1	T4L wt 2 uM	1	2	1	129866	40.66	4.43
C1	T4L wt 2 uM	1	2	1	130366	40.74	4.46
C1	T4L wt 2 uM	1	2	1	130866	40.83	4.43
C1	T4L wt 2 uM	1	2	1	131383	40.96	4.45
C1	T4L wt 2 uM	1	2	1	131883	41.05	4.45
C1	T4L wt 2 uM	1	2	1	132383	41.13	4.45
C1	T4L wt 2 uM	1	2	1	132900	41.25	4.42
C1	T4L wt 2 uM	1	2	1	133400	41.38	4.44
C1	T4L wt 2 uM	1	2	1	133900	41.46	4.42
C1	T4L wt 2 uM	1	2	1	134416	41.55	4.44
C1	T4L wt 2 uM	1	2	1	134916	41.64	4.44
C1	T4L wt 2 uM	1	2	1	135416	41.76	4.42
C1	T4L wt 2 uM	1	2	1	135916	41.85	4.44
C1	T4L wt 2 uM	1	2	1	136416	41.97	4.42
C1	T4L wt 2 uM	1	2	1	136916	42.05	4.44
C1	T4L wt 2 uM	1	2	1	137416	42.17	4.44
C1	T4L wt 2 uM	1	2	1	137933	42.26	4.44
C1	T4L wt 2 uM	1	2	1	138450	42.39	4.44
C1	T4L wt 2 uM	1	2	1	138950	42.47	4.42
C1	T4L wt 2 uM	1	2	1	139466	42.56	4.43
C1	T4L wt 2 uM	1	2	1	139967	42.63	4.43
C1	T4L wt 2 uM	1	2	1	140466	42.75	4.42
C1	T4L wt 2 uM	1	2	1	140967	42.84	4.43
C1	T4L wt 2 uM	1	2	1	141466	42.96	4.43
C1	T4L wt 2 uM	1	2	1	141967	43.04	4.44
C1	T4L wt 2 uM	1	2	1	142483	43.17	4.44
C1	T4L wt 2 uM	1	2	1	143000	43.25	4.42
C1	T4L wt 2 uM	1	2	1	143500	43.33	4.44
C1	T4L wt 2 uM	1	2	1	144016	43.49	4.46
C1	T4L wt 2 uM	1	2	1	144516	43.57	4.42
C1	T4L wt 2 uM	1	2	1	145016	43.69	4.46
C1	T4L wt 2 uM	1	2	1	145516	43.77	4.43
C1	T4L wt 2 uM	1	2	1	146016	43.85	4.45
C1	T4L wt 2 uM	1	2	1	146516	43.97	4.43
C1	T4L wt 2 uM	1	2	1	147016	44.09	4.45
C1	T4L wt 2 uM	1	2	1	147516	44.17	4.46
C1	T4L wt 2 uM	1	2	1	148016	44.29	4.44
C1	T4L wt 2 uM	1	2	1	148533	44.36	4.46
C1	T4L wt 2 uM	1	2	1	149033	44.49	4.46
C1	T4L wt 2 uM	1	2	1	149533	44.61	4.43
C1	T4L wt 2 uM	1	2	1	150050	44.68	4.47
C1	T4L wt 2 uM	1	2	1	150550	44.77	4.46
C1	T4L wt 2 uM	1	2	1	151050	44.88	4.49
C1	T4L wt 2 uM	1	2	1	151550	44.99	4.47
C1	T4L wt 2 uM	1	2	1	152050	45.08	4.47
C1	T4L wt 2 uM	1	2	1	152566	45.19	4.46
C1	T4L wt 2 uM	1	2	1	153066	45.27	4.45
C1	T4L wt 2 uM	1	2	1	153566	45.32	4.50
C1	T4L wt 2 uM	1	2	1	154066	45.47	4.48
C1	T4L wt 2 uM	1	2	1	154566	45.57	4.50
C1	T4L wt 2 uM	1	2	1	155066	45.66	4.51
C1	T4L wt 2 uM	1	2	1	155566	45.77	4.51
C1	T4L wt 2 uM	1	2	1	156083	45.85	4.51
C1	T4L wt 2 uM	1	2	1	156583	46.01	4.50
C1	T4L wt 2 uM	1	2	1	157083	46.08	4.51
C1	T4L wt 2 uM	1	2	1	157583	46.16	4.55
C1	T4L wt 2 uM	1	2	1	158083	46.28	4.52
C1	T4L wt 2 uM	1	2	1	158600	46.38	4.55
C1	T4L wt 2 uM	1	2	1	159116	46.5	4.59
C1	T4L wt 2 uM	1	2	1	159616	46.58	4.55
C1	T4L wt 2 uM	1	2	1	160116	46.69	4.57
C1	T4L wt 2 uM	1	2	1	160616	46.81	4.57
C1	T4L wt 2 uM	1	2	1	161133	46.89	4.61
C1	T4L wt 2 uM	1	2	1	161633	47	4.58
C1	T4L wt 2 uM	1	2	1	162133	47.06	4.59
C1	T4L wt 2 uM	1	2	1	162633	47.18	4.59
C1	T4L wt 2 uM	1	2	1	163133	47.29	4.60
C1	T4L wt 2 uM	1	2	1	163666	47.37	4.64
C1	T4L wt 2 uM	1	2	1	164166	47.52	4.64
C1	T4L wt 2 uM	1	2	1	164666	47.59	4.69
C1	T4L wt 2 uM	1	2	1	165166	47.68	4.64
C1	T4L wt 2 uM	1	2	1	165683	47.78	4.68
C1	T4L wt 2 uM	1	2	1	166183	47.89	4.72
C1	T4L wt 2 uM	1	2	1	166683	48	4.71
C1	T4L wt 2 uM	1	2	1	167200	48.11	4.72
C1	T4L wt 2 uM	1	2	1	167700	48.22	4.73
C1	T4L wt 2 uM	1	2	1	168216	48.34	4.77
C1	T4L wt 2 uM	1	2	1	168716	48.41	4.77
C1	T4L wt 2 uM	1	2	1	169216	48.51	4.80
C1	T4L wt 2 uM	1	2	1	169716	48.59	4.83
C1	T4L wt 2 uM	1	2	1	170233	48.7	4.82
C1	T4L wt 2 uM	1	2	1	170733	48.8	4.88
C1	T4L wt 2 uM	1	2	1	171233	48.88	4.84
C1	T4L wt 2 uM	1	2	1	171750	48.99	4.89
C1	T4L wt 2 uM	1	2	1	172250	49.1	4.90
C1	T4L wt 2 uM	1	2	1	172766	49.22	4.95
C1	T4L wt 2 uM	1	2	1	173266	49.31	4.95
C1	T4L wt 2 uM	1	2	1	173766	49.42	4.95
C1	T4L wt 2 uM	1	2	1	174266	49.49	4.99
C1	T4L wt 2 uM	1	2	1	174783	49.6	5.03
C1	T4L wt 2 uM	1	2	1	175283	49.72	5.03
C1	T4L wt 2 uM	1	2	1	175783	49.82	5.08
C1	T4L wt 2 uM	1	2	1	176283	49.89	5.09
C1	T4L wt 2 uM	1	2	1	176800	50	5.12
C1	T4L wt 2 uM	1	2	1	177316	50.1	5.19
C1	T4L wt 2 uM	1	2	1	177816	50.21	5.19
C1	T4L wt 2 uM	1	2	1	178316	50.32	5.24
C1	T4L wt 2 uM	1	2	1	178833	50.43	5.28
C1	T4L wt 2 uM	1	2	1	179350	50.54	5.29
C1	T4L wt 2 uM	1	2	1	179850	50.64	5.35
C1	T4L wt 2 uM	1	2	1	180350	50.74	5.40
C1	T4L wt 2 uM	1	2	1	180850	50.81	5.41
C1	T4L wt 2 uM	1	2	1	181350	50.92	5.47
C1	T4L wt 2 uM	1	2	1	181866	51.02	5.51
C1	T4L wt 2 uM	1	2	1	182366	51.13	5.58
C1	T4L wt 2 uM	1	2	1	182866	51.2	5.60
C1	T4L wt 2 uM	1	2	1	183383	51.34	5.62
C1	T4L wt 2 uM	1	2	1	183883	51.42	5.72
C1	T4L wt 2 uM	1	2	1	184400	51.51	5.75
C1	T4L wt 2 uM	1	2	1	184900	51.62	5.81
C1	T4L wt 2 uM	1	2	1	185400	51.72	5.86
C1	T4L wt 2 uM	1	2	1	185900	51.83	5.95
C1	T4L wt 2 uM	1	2	1	186416	51.93	5.99
C1	T4L wt 2 uM	1	2	1	186916	52.04	6.04
C1	T4L wt 2 uM	1	2	1	187416	52.11	6.14
C1	T4L wt 2 uM	1	2	1	187916	52.24	6.15
C1	T4L wt 2 uM	1	2	1	188433	52.34	6.24
C1	T4L wt 2 uM	1	2	1	188933	52.45	6.31
C1	T4L wt 2 uM	1	2	1	189433	52.55	6.42
C1	T4L wt 2 uM	1	2	1	189950	52.66	6.42
C1	T4L wt 2 uM	1	2	1	190450	52.76	6.54
C1	T4L wt 2 uM	1	2	1	190967	52.83	6.65
C1	T4L wt 2 uM	1	2	1	191466	52.96	6.75
C1	T4L wt 2 uM	1	2	1	191967	53.03	6.82
C1	T4L wt 2 uM	1	2	1	192466	53.16	6.89
C1	T4L wt 2 uM	1	2	1	192983	53.24	7.02
C1	T4L wt 2 uM	1	2	1	193483	53.34	7.09
C1	T4L wt 2 uM	1	2	1	193983	53.44	7.20
C1	T4L wt 2 uM	1	2	1	194483	53.55	7.32
C1	T4L wt 2 uM	1	2	1	195000	53.64	7.39
C1	T4L wt 2 uM	1	2	1	195500	53.77	7.55
C1	T4L wt 2 uM	1	2	1	196016	53.87	7.64
C1	T4L wt 2 uM	1	2	1	196516	53.98	7.76
C1	T4L wt 2 uM	1	2	1	197016	54.04	7.89
C1	T4L wt 2 uM	1	2	1	197516	54.18	8.00
C1	T4L wt 2 uM	1	2	1	198033	54.22	8.12
C1	T4L wt 2 uM	1	2	1	198533	54.35	8.28
C1	T4L wt 2 uM	1	2	1	199033	54.44	8.39
C1	T4L wt 2 uM	1	2	1	199533	54.58	8.58
C1	T4L wt 2 uM	1	2	1	200050	54.64	8.68
C1	T4L wt 2 uM	1	2	1	200550	54.78	8.85
C1	T4L wt 2 uM	1	2	1	201050	54.88	8.98
C1	T4L wt 2 uM	1	2	1	201550	54.98	9.19
C1	T4L wt 2 uM	1	2	1	202050	55.05	9.35
C1	T4L wt 2 uM	1	2	1	202550	55.14	9.50
C1	T4L wt 2 uM	1	2	1	203050	55.24	9.71
C1	T4L wt 2 uM	1	2	1	203566	55.34	9.87
C1	T4L wt 2 uM	1	2	1	204066	55.44	10.05
C1	T4L wt 2 uM	1	2	1	204566	55.57	10.23
C1	T4L wt 2 uM	1	2	1	205083	55.64	10.46
C1	T4L wt 2 uM	1	2	1	205583	55.77	10.67
C1	T4L wt 2 uM	1	2	1	206083	55.87	10.85
C1	T4L wt 2 uM	1	2	1	206600	55.96	11.06
C1	T4L wt 2 uM	1	2	1	207100	56.06	11.28
C1	T4L wt 2 uM	1	2	1	207600	56.16	11.53
C1	T4L wt 2 uM	1	2	1	208100	56.26	11.80
C1	T4L wt 2 uM	1	2	1	208600	56.39	11.99
C1	T4L wt 2 uM	1	2	1	209133	56.49	12.23
C1	T4L wt 2 uM	1	2	1	209633	56.58	12.45
C1	T4L wt 2 uM	1	2	1	210133	56.68	12.74
C1	T4L wt 2 uM	1	2	1	210633	56.77	12.98
C1	T4L wt 2 uM	1	2	1	211150	56.9	13.26
C1	T4L wt 2 uM	1	2	1	211650	56.97	13.56
C1	T4L wt 2 uM	1	2	1	212150	57.07	13.81
C1	T4L wt 2 uM	1	2	1	212650	57.17	14.06
C1	T4L wt 2 uM	1	2	1	213150	57.26	14.34
C1	T4L wt 2 uM	1	2	1	213650	57.36	14.66
C1	T4L wt 2 uM	1	2	1	214166	57.45	14.93
C1	T4L wt 2 uM	1	2	1	214666	57.58	15.25
C1	T4L wt 2 uM	1	2	1	215166	57.68	15.58
C1	T4L wt 2 uM	1	2	1	215683	57.78	15.84
C1	T4L wt 2 uM	1	2	1	216183	57.87	16.19
C1	T4L wt 2 uM	1	2	1	216683	57.97	16.54
C1	T4L wt 2 uM	1	2	1	217183	58.07	16.85
C1	T4L wt 2 uM	1	2	1	217683	58.15	17.22
C1	T4L wt 2 uM	1	2	1	218183	58.26	17.55
C1	T4L wt 2 uM	1	2	1	218700	58.38	17.89
C1	T4L wt 2 uM	1	2	1	219200	58.47	18.19
C1	T4L wt 2 uM	1	2	1	219700	58.58	18.58
C1	T4L wt 2 uM	1	2	1	220200	58.67	19.01
C1	T4L wt 2 uM	1	2	1	220700	58.8	19.34
C1	T4L wt 2 uM	1	2	1	221200	58.88	19.72
C1	T4L wt 2 uM	1	2	1	221716	59.01	20.09
C1	T4L wt 2 uM	1	2	1	222216	59.08	20.48
C1	T4L wt 2 uM	1	2	1	222716	59.2	20.90
C1	T4L wt 2 uM	1	2	1	223250	59.27	21.20
C1	T4L wt 2 uM	1	2	1	223750	59.39	21.66
C1	T4L wt 2 uM	1	2	1	224250	59.49	22.04
C1	T4L wt 2 uM	1	2	1	224750	59.58	22.48
C1	T4L wt 2 uM	1	2	1	225266	59.7	22.89
C1	T4L wt 2 uM	1	2	1	225766	59.8	23.30
C1	T4L wt 2 uM	1	2	1	226266	59.9	23.75
C1	T4L wt 2 uM	1	2	1	226783	59.99	24.16
C1	T4L wt 2 uM	1	2	1	227283	60.08	24.59
C1	T4L wt 2 uM	1	2	1	227783	60.17	24.99
C1	T4L wt 2 uM	1	2	1	228300	60.28	25.45
C1	T4L wt 2 uM	1	2	1	228800	60.39	25.90
C1	T4L wt 2 uM	1	2	1	229300	60.48	26.38
C1	T4L wt 2 uM	1	2	1	229800	60.61	26.77
C1	T4L wt 2 uM	1	2	1	230300	60.7	27.24
C1	T4L wt 2 uM	1	2	1	230800	60.83	27.67
C1	T4L wt 2 uM	1	2	1	231316	60.93	28.13
C1	T4L wt 2 uM	1	2	1	231816	61.02	28.67
C1	T4L wt 2 uM	1	2	1	232333	61.1	29.03
C1	T4L wt 2 uM	1	2	1	232833	61.2	29.50
C1	T4L wt 2 uM	1	2	1	233333	61.29	29.91
C1	T4L wt 2 uM	1	2	1	233816	61.41	30.38
C1	T4L wt 2 uM	1	2	1	234316	61.51	30.86
C1	T4L wt 2 uM	1	2	1	234833	61.6	31.25
C1	T4L wt 2 uM	1	2	1	235333	61.72	31.70
C1	T4L wt 2 uM	1	2	1	235833	61.81	32.05
C1	T4L wt 2 uM	1	2	1	236333	61.91	32.49
C1	T4L wt 2 uM	1	2	1	236850	62.03	32.86
C1	T4L wt 2 uM	1	2	1	237350	62.09	33.17
C1	T4L wt 2 uM	1	2	1	237850	62.19	33.52
C1	T4L wt 2 uM	1	2	1	238350	62.31	33.94
C1	T4L wt 2 uM	1	2	1	238866	62.4	34.26
C1	T4L wt 2 uM	1	2	1	239366	62.5	34.58
C1	T4L wt 2 uM	1	2	1	239883	62.61	34.90
C1	T4L wt 2 uM	1	2	1	240383	62.7	35.16
C1	T4L wt 2 uM	1	2	1	240883	62.83	35.49
C1	T4L wt 2 uM	1	2	1	241383	62.92	35.69
C1	T4L wt 2 uM	1	2	1	241883	63.01	35.85
C1	T4L wt 2 uM	1	2	1	242383	63.07	36.08
C1	T4L wt 2 uM	1	2	1	242883	63.19	36.25
C1	T4L wt 2 uM	1	2	1	243400	63.3	36.38
C1	T4L wt 2 uM	1	2	1	243900	63.4	36.57
C1	T4L wt 2 uM	1	2	1	244400	63.52	36.71
C1	T4L wt 2 uM	1	2	1	244900	63.61	36.80
C1	T4L wt 2 uM	1	2	1	245400	63.71	36.87
C1	T4L wt 2 uM	1	2	1	245900	63.83	36.87
C1	T4L wt 2 uM	1	2	1	246400	63.89	37.01
C1	T4L wt 2 uM	1	2	1	246916	64.01	37.15
C1	T4L wt 2 uM	1	2	1	247416	64.1	37.14
C1	T4L wt 2 uM	1	2	1	247916	64.21	37.14
C1	T4L wt 2 uM	1	2	1	248416	64.34	37.20
C1	T4L wt 2 uM	1	2	1	248916	64.43	37.19
C1	T4L wt 2 uM	1	2	1	249416	64.52	37.21
C1	T4L wt 2 uM	1	2	1	249916	64.65	37.18
C1	T4L wt 2 uM	1	2	1	250433	64.73	37.10
C1	T4L wt 2 uM	1	2	1	250950	64.81	37.13
C1	T4L wt 2 uM	1	2	1	251466	64.93	37.10
C1	T4L wt 2 uM	1	2	1	251967	65.03	37.05
C1	T4L wt 2 uM	1	2	1	252466	65.12	36.97
C1	T4L wt 2 uM	1	2	1	252983	65.24	37.00
C1	T4L wt 2 uM	1	2	1	253483	65.3	36.93
C1	T4L wt 2 uM	1	2	1	253983	65.42	36.81
C1	T4L wt 2 uM	1	2	1	254483	65.53	36.83
C1	T4L wt 2 uM	1	2	1	255000	65.63	36.73
C1	T4L wt 2 uM	1	2	1	255500	65.74	36.68
C1	T4L wt 2 uM	1	2	1	256000	65.83	36.56
C1	T4L wt 2 uM	1	2	1	256516	65.93	36.50
C1	T4L wt 2 uM	1	2	1	257016	66.05	36.42
C1	T4L wt 2 uM	1	2	1	257533	66.13	36.33
C1	T4L wt 2 uM	1	2	1	258033	66.25	36.24
C1	T4L wt 2 uM	1	2	1	258533	66.34	36.15
C1	T4L wt 2 uM	1	2	1	259033	66.46	36.04
C1	T4L wt 2 uM	1	2	1	259533	66.55	35.94
C1	T4L wt 2 uM	1	2	1	260050	66.64	35.86
C1	T4L wt 2 uM	1	2	1	260550	66.73	35.68
C1	T4L wt 2 uM	1	2	1	261050	66.82	35.69
C1	T4L wt 2 uM	1	2	1	261566	66.91	35.56
C1	T4L wt 2 uM	1	2	1	262083	67.05	35.51
C1	T4L wt 2 uM	1	2	1	262566	67.14	35.38
C1	T4L wt 2 uM	1	2	1	263083	67.26	35.28
C1	T4L wt 2 uM	1	2	1	263583	67.35	35.13
C1	T4L wt 2 uM	1	2	1	264100	67.44	35.08
C1	T4L wt 2 uM	1	2	1	264600	67.53	34.98
C1	T4L wt 2 uM	1	2	1	265100	67.65	34.92
